"","time","year","month","day","hour","min","sec","lat","long","gpsnum"
"38321","2008-10-12T01:29:19Z",2008,10,12,1,29,19,11.3395062368,124.122714987,1
"38322","2008-10-12T01:29:34Z",2008,10,12,1,29,34,11.3395161275,124.122696379,1
"38323","2008-10-12T01:29:49Z",2008,10,12,1,29,49,11.339514954,124.122686991,1
"38324","2008-10-12T01:30:04Z",2008,10,12,1,30,4,11.339514032,124.122680789,1
"38325","2008-10-12T01:30:19Z",2008,10,12,1,30,19,11.3395080809,124.122670479,1
"38326","2008-10-12T01:30:34Z",2008,10,12,1,30,34,11.3395022973,124.12265975,1
"38327","2008-10-12T01:30:49Z",2008,10,12,1,30,49,11.3395054825,124.122657739,1
"38328","2008-10-12T01:31:04Z",2008,10,12,1,31,4,11.3394995313,124.122655559,1
"38329","2008-10-12T01:31:19Z",2008,10,12,1,31,19,11.3395056501,124.122657571,1
"38330","2008-10-12T01:31:34Z",2008,10,12,1,31,34,11.3395219948,124.122642232,1
"38331","2008-10-12T01:31:49Z",2008,10,12,1,31,49,11.3395484816,124.122628234,1
"38332","2008-10-12T01:32:04Z",2008,10,12,1,32,4,11.3395830989,124.122621194,1
"38333","2008-10-12T01:32:19Z",2008,10,12,1,32,19,11.3395955879,124.122620272,1
"38334","2008-10-12T01:32:34Z",2008,10,12,1,32,34,11.3396088313,124.122616835,1
"38335","2008-10-12T01:32:49Z",2008,10,12,1,32,49,11.3396085799,124.122608956,1
"38336","2008-10-12T01:33:04Z",2008,10,12,1,33,4,11.3396203984,124.122605519,1
"38337","2008-10-12T01:33:19Z",2008,10,12,1,33,19,11.3396494836,124.122605687,1
"38338","2008-10-12T01:33:34Z",2008,10,12,1,33,34,11.3396786526,124.122601077,1
"38339","2008-10-12T01:33:49Z",2008,10,12,1,33,49,11.3397080731,124.122592947,1
"38340","2008-10-12T01:34:04Z",2008,10,12,1,34,4,11.3397387508,124.12258557,1
"38341","2008-10-12T01:34:19Z",2008,10,12,1,34,19,11.3397674169,124.122582721,1
"38342","2008-10-12T01:34:34Z",2008,10,12,1,34,34,11.3397977594,124.122597976,1
"38343","2008-10-12T01:34:49Z",2008,10,12,1,34,49,11.3398230728,124.12260904,1
"38344","2008-10-12T01:35:04Z",2008,10,12,1,35,4,11.3398402557,124.122621696,1
"38345","2008-10-12T01:35:19Z",2008,10,12,1,35,19,11.3398506492,124.122629743,1
"38346","2008-10-12T01:35:34Z",2008,10,12,1,35,34,11.3398621324,124.122634269,1
"38347","2008-10-12T01:35:49Z",2008,10,12,1,35,49,11.3398663234,124.122637622,1
"38348","2008-10-12T01:36:04Z",2008,10,12,1,36,4,11.3398636412,124.122640723,1
"38349","2008-10-12T01:36:19Z",2008,10,12,1,36,19,11.3398673292,124.122641562,1
"38350","2008-10-12T01:36:34Z",2008,10,12,1,36,34,11.3398899604,124.122653967,1
"38351","2008-10-12T01:36:49Z",2008,10,12,1,36,49,11.3399143517,124.122654051,1
"38352","2008-10-12T01:37:04Z",2008,10,12,1,37,4,11.3399256673,124.122635862,1
"38353","2008-10-12T01:37:19Z",2008,10,12,1,37,19,11.3399394974,124.122619769,1
"38354","2008-10-12T01:37:34Z",2008,10,12,1,37,34,11.3399599493,124.122603172,1
"38355","2008-10-12T01:37:49Z",2008,10,12,1,37,49,11.3399777189,124.122583475,1
"38356","2008-10-12T01:38:04Z",2008,10,12,1,38,4,11.3400001824,124.122564448,1
"38357","2008-10-12T01:38:19Z",2008,10,12,1,38,19,11.3400235679,124.122542236,1
"38358","2008-10-12T01:38:34Z",2008,10,12,1,38,34,11.3400396612,124.122516671,1
"38359","2008-10-12T01:38:49Z",2008,10,12,1,38,49,11.3400571793,124.12249513,1
"38360","2008-10-12T01:39:04Z",2008,10,12,1,39,4,11.3400695845,124.12248088,1
"38361","2008-10-12T01:39:19Z",2008,10,12,1,39,19,11.3400760386,124.122476019,1
"38362","2008-10-12T01:39:34Z",2008,10,12,1,39,34,11.3400950655,124.122469984,1
"38363","2008-10-12T01:39:49Z",2008,10,12,1,39,49,11.3401231449,124.122460177,1
"38364","2008-10-12T01:40:04Z",2008,10,12,1,40,4,11.3401400764,124.122451544,1
"38365","2008-10-12T01:40:19Z",2008,10,12,1,40,19,11.340158768,124.122440396,1
"38366","2008-10-12T01:40:34Z",2008,10,12,1,40,34,11.3401663955,124.122430589,1
"38367","2008-10-12T01:40:49Z",2008,10,12,1,40,49,11.3401669823,124.122418016,1
"38368","2008-10-12T01:41:04Z",2008,10,12,1,41,4,11.3401724305,124.122403096,1
"38369","2008-10-12T01:41:19Z",2008,10,12,1,41,19,11.3401845843,124.12240712,1
"38370","2008-10-12T01:41:34Z",2008,10,12,1,41,34,11.340190284,124.122399827,1
"38371","2008-10-12T01:41:49Z",2008,10,12,1,41,49,11.3401820697,124.122395385,1
"38372","2008-10-12T01:42:04Z",2008,10,12,1,42,4,11.340196738,124.122396223,1
"38373","2008-10-12T01:42:19Z",2008,10,12,1,42,19,11.3402263261,124.122402593,1
"38374","2008-10-12T01:42:34Z",2008,10,12,1,42,34,11.3402479514,124.122401755,1
"38375","2008-10-12T01:42:49Z",2008,10,12,1,42,49,11.3402704988,124.122394631,1
"38376","2008-10-12T01:43:04Z",2008,10,12,1,43,4,11.3402839936,124.122387674,1
"38377","2008-10-12T01:43:19Z",2008,10,12,1,43,19,11.3402852509,124.122381136,1
"38378","2008-10-12T01:43:34Z",2008,10,12,1,43,34,11.3402974885,124.122380633,1
"38379","2008-10-12T01:43:49Z",2008,10,12,1,43,49,11.3403218798,124.122372838,1
"38380","2008-10-12T01:44:04Z",2008,10,12,1,44,4,11.3403465226,124.122360265,1
"38381","2008-10-12T01:44:19Z",2008,10,12,1,44,19,11.3403714169,124.122351045,1
"38382","2008-10-12T01:44:34Z",2008,10,12,1,44,34,11.3403913658,124.122336125,1
"38383","2008-10-12T01:44:49Z",2008,10,12,1,44,49,11.3404066209,124.122321624,1
"38384","2008-10-12T01:45:04Z",2008,10,12,1,45,4,11.3404216245,124.122306621,1
"38385","2008-10-12T01:45:19Z",2008,10,12,1,45,19,11.3404383883,124.12229212,1
"38386","2008-10-12T01:45:34Z",2008,10,12,1,45,34,11.3404387236,124.122275775,1
"38387","2008-10-12T01:45:49Z",2008,10,12,1,45,49,11.3404421601,124.122272255,1
"38388","2008-10-12T01:46:04Z",2008,10,12,1,46,4,11.3404400647,124.122249288,1
"38389","2008-10-12T01:46:19Z",2008,10,12,1,46,19,11.3404347841,124.12221157,1
"38390","2008-10-12T01:46:34Z",2008,10,12,1,46,34,11.34042833,124.122186424,1
"38391","2008-10-12T01:46:49Z",2008,10,12,1,46,49,11.3404168468,124.122153986,1
"38392","2008-10-12T01:47:04Z",2008,10,12,1,47,4,11.3403987419,124.122122973,1
"38393","2008-10-12T01:47:19Z",2008,10,12,1,47,19,11.3403877616,124.122092547,1
"38394","2008-10-12T01:47:34Z",2008,10,12,1,47,34,11.340382481,124.122067317,1
"38395","2008-10-12T01:47:49Z",2008,10,12,1,47,49,11.3403741829,124.122050386,1
"38396","2008-10-12T01:48:04Z",2008,10,12,1,48,4,11.3403882645,124.122036556,1
"38397","2008-10-12T01:48:19Z",2008,10,12,1,48,19,11.3404173497,124.12202633,1
"38398","2008-10-12T01:48:34Z",2008,10,12,1,48,34,11.3404409867,124.122012919,1
"38399","2008-10-12T01:48:49Z",2008,10,12,1,48,49,11.3404611871,124.12199825,1
"38400","2008-10-12T01:49:04Z",2008,10,12,1,49,4,11.3404839858,124.121990371,1
"38401","2008-10-12T01:49:19Z",2008,10,12,1,49,19,11.3405032642,124.121981738,1
"38402","2008-10-12T01:49:34Z",2008,10,12,1,49,34,11.340506617,124.121967657,1
"38403","2008-10-12T01:49:49Z",2008,10,12,1,49,49,11.3405182678,124.121939829,1
"38404","2008-10-12T01:50:04Z",2008,10,12,1,50,4,11.3405040186,124.12192692,1
"38405","2008-10-12T01:50:19Z",2008,10,12,1,50,19,11.3404776994,124.121909318,1
"38406","2008-10-12T01:50:34Z",2008,10,12,1,50,34,11.3404583372,124.121908396,1
"38407","2008-10-12T01:50:49Z",2008,10,12,1,50,49,11.3404387236,124.121907139,1
"38408","2008-10-12T01:51:04Z",2008,10,12,1,51,4,11.3404011726,124.121893728,1
"38409","2008-10-12T01:51:19Z",2008,10,12,1,51,19,11.3403520547,124.121915186,1
"38410","2008-10-12T01:51:34Z",2008,10,12,1,51,34,11.3403087202,124.121919041,1
"38411","2008-10-12T01:51:49Z",2008,10,12,1,51,49,11.3402853347,124.121920299,1
"38412","2008-10-12T01:52:04Z",2008,10,12,1,52,4,11.3402550761,124.121923568,1
"38413","2008-10-12T01:52:19Z",2008,10,12,1,52,19,11.3402187824,124.121909654,1
"38414","2008-10-12T01:52:34Z",2008,10,12,1,52,34,11.3401805609,124.12189289,1
"38415","2008-10-12T01:52:49Z",2008,10,12,1,52,49,11.3401464466,124.121882245,1
"38416","2008-10-12T01:53:04Z",2008,10,12,1,53,4,11.3401095662,124.121862631,1
"38417","2008-10-12T01:53:19Z",2008,10,12,1,53,19,11.3400744461,124.121842431,1
"38418","2008-10-12T01:53:34Z",2008,10,12,1,53,34,11.340031866,124.121821225,1
"38419","2008-10-12T01:53:49Z",2008,10,12,1,53,49,11.3399895374,124.12180664,1
"38420","2008-10-12T01:54:04Z",2008,10,12,1,54,4,11.3399454486,124.12179633,1
"38421","2008-10-12T01:54:19Z",2008,10,12,1,54,19,11.3399017788,124.121780572,1
"38422","2008-10-12T01:54:34Z",2008,10,12,1,54,34,11.339854924,124.121792475,1
"38423","2008-10-12T01:54:49Z",2008,10,12,1,54,49,11.3398116734,124.121804545,1
"38424","2008-10-12T01:55:04Z",2008,10,12,1,55,4,11.3397796545,124.121799767,1
"38425","2008-10-12T01:55:19Z",2008,10,12,1,55,19,11.3397463784,124.12178007,1
"38426","2008-10-12T01:55:34Z",2008,10,12,1,55,34,11.3397161197,124.121767245,1
"38427","2008-10-12T01:55:49Z",2008,10,12,1,55,49,11.3396810833,124.121749895,1
"38428","2008-10-12T01:56:04Z",2008,10,12,1,56,4,11.3396436162,124.121737238,1
"38429","2008-10-12T01:56:19Z",2008,10,12,1,56,19,11.3396061491,124.121732963,1
"38430","2008-10-12T01:56:34Z",2008,10,12,1,56,34,11.3395873737,124.121728018,1
"38431","2008-10-12T01:56:49Z",2008,10,12,1,56,49,11.3395697717,124.12172148,1
"38432","2008-10-12T01:57:04Z",2008,10,12,1,57,4,11.3395638205,124.12168066,1
"38433","2008-10-12T01:57:19Z",2008,10,12,1,57,19,11.3395531755,124.121644869,1
"38434","2008-10-12T01:57:34Z",2008,10,12,1,57,34,11.3395438716,124.121616622,1
"38435","2008-10-12T01:57:49Z",2008,10,12,1,57,49,11.3395338971,124.121599691,1
"38436","2008-10-12T01:58:04Z",2008,10,12,1,58,4,11.3395424467,124.121580329,1
"38437","2008-10-12T01:58:19Z",2008,10,12,1,58,19,11.3395565283,124.121555099,1
"38438","2008-10-12T01:58:34Z",2008,10,12,1,58,34,11.3395809196,124.121523164,1
"38439","2008-10-12T01:58:49Z",2008,10,12,1,58,49,11.3396131899,124.121493325,1
"38440","2008-10-12T01:59:04Z",2008,10,12,1,59,4,11.3396433648,124.121471448,1
"38441","2008-10-12T01:59:19Z",2008,10,12,1,59,19,11.3396635652,124.121447224,1
"38442","2008-10-12T01:59:34Z",2008,10,12,1,59,34,11.3396806642,124.121423084,1
"38443","2008-10-12T01:59:49Z",2008,10,12,1,59,49,11.3396935724,124.121400872,1
"38444","2008-10-12T02:00:04Z",2008,10,12,2,0,4,11.3397047203,124.121369692,1
"38445","2008-10-12T02:00:19Z",2008,10,12,2,0,19,11.3397107553,124.121341277,1
"38446","2008-10-12T02:00:34Z",2008,10,12,2,0,34,11.3397223223,124.121319065,1
"38447","2008-10-12T02:00:49Z",2008,10,12,2,0,49,11.3397392537,124.121298697,1
"38448","2008-10-12T02:01:04Z",2008,10,12,2,1,4,11.3397651538,124.121290734,1
"38449","2008-10-12T02:01:19Z",2008,10,12,2,1,19,11.3397910539,124.121285118,1
"38450","2008-10-12T02:01:34Z",2008,10,12,2,1,34,11.3398210611,124.121277491,1
"38451","2008-10-12T02:01:49Z",2008,10,12,2,1,49,11.3398466259,124.121273635,1
"38452","2008-10-12T02:02:04Z",2008,10,12,2,2,4,11.3398748729,124.121272042,1
"38453","2008-10-12T02:02:19Z",2008,10,12,2,2,19,11.3398984261,124.121268941,1
"38454","2008-10-12T02:02:34Z",2008,10,12,2,2,34,11.3399213925,124.121251591,1
"38455","2008-10-12T02:02:49Z",2008,10,12,2,2,49,11.3399478793,124.121242957,1
"38456","2008-10-12T02:03:04Z",2008,10,12,2,3,4,11.3399734441,124.121258045,1
"38457","2008-10-12T02:03:19Z",2008,10,12,2,3,19,11.3399949856,124.1212733,1
"38458","2008-10-12T02:03:34Z",2008,10,12,2,3,34,11.3400177844,124.121286292,1
"38459","2008-10-12T02:03:49Z",2008,10,12,2,3,49,11.3400430977,124.121285118,1
"38460","2008-10-12T02:04:04Z",2008,10,12,2,4,4,11.3400665671,124.121297523,1
"38461","2008-10-12T02:04:19Z",2008,10,12,2,4,19,11.3400967419,124.12131655,1
"38462","2008-10-12T02:04:34Z",2008,10,12,2,4,34,11.3401224744,124.121327363,1
"38463","2008-10-12T02:04:49Z",2008,10,12,2,4,49,11.3401317783,124.121336499,1
"38464","2008-10-12T02:05:04Z",2008,10,12,2,5,4,11.3401302695,124.121336751,1
"38465","2008-10-12T02:05:19Z",2008,10,12,2,5,19,11.340152733,124.121328117,1
"38466","2008-10-12T02:05:34Z",2008,10,12,2,5,34,11.3401890267,124.121320657,1
"38467","2008-10-12T02:05:49Z",2008,10,12,2,5,49,11.340211574,124.12132116,1
"38468","2008-10-12T02:06:04Z",2008,10,12,2,6,4,11.340238899,124.121322334,1
"38469","2008-10-12T02:06:19Z",2008,10,12,2,6,19,11.3402661402,124.121315461,1
"38470","2008-10-12T02:06:34Z",2008,10,12,2,6,34,11.3402812276,124.121314371,1
"38471","2008-10-12T02:06:49Z",2008,10,12,2,6,49,11.3402912859,124.121310851,1
"38472","2008-10-12T02:07:04Z",2008,10,12,2,7,4,11.340312995,124.121312443,1
"38473","2008-10-12T02:07:19Z",2008,10,12,2,7,19,11.340306541,124.121310683,1
"38474","2008-10-12T02:07:34Z",2008,10,12,2,7,34,11.3402952254,124.121309761,1
"38475","2008-10-12T02:07:49Z",2008,10,12,2,7,49,11.3402754441,124.121314539,1
"38476","2008-10-12T02:08:04Z",2008,10,12,2,8,4,11.3402681518,124.121320657,1
"38477","2008-10-12T02:08:19Z",2008,10,12,2,8,19,11.3402497955,124.121326692,1
"38478","2008-10-12T02:08:34Z",2008,10,12,2,8,34,11.3402316906,124.121335326,1
"38479","2008-10-12T02:08:49Z",2008,10,12,2,8,49,11.3402125798,124.121331219,1
"38480","2008-10-12T02:09:04Z",2008,10,12,2,9,4,11.3401630428,124.121316299,1
"38481","2008-10-12T02:09:19Z",2008,10,12,2,9,19,11.3401109912,124.121306324,1
"38482","2008-10-12T02:09:34Z",2008,10,12,2,9,34,11.3400616217,124.121294925,1
"38483","2008-10-12T02:09:49Z",2008,10,12,2,9,49,11.3400078937,124.121283274,1
"38484","2008-10-12T02:10:04Z",2008,10,12,2,10,4,11.3399591949,124.121264834,1
"38485","2008-10-12T02:10:19Z",2008,10,12,2,10,19,11.3399033714,124.121240443,1
"38486","2008-10-12T02:10:34Z",2008,10,12,2,10,34,11.3398513198,124.121217644,1
"38487","2008-10-12T02:10:49Z",2008,10,12,2,10,49,11.3398064766,124.121184535,1
"38488","2008-10-12T02:11:04Z",2008,10,12,2,11,4,11.3397617172,124.121151846,1
"38489","2008-10-12T02:11:19Z",2008,10,12,2,11,19,11.3397119287,124.121131059,1
"38490","2008-10-12T02:11:34Z",2008,10,12,2,11,34,11.3396639843,124.121101052,1
"38491","2008-10-12T02:11:49Z",2008,10,12,2,11,49,11.3396388385,124.121054448,1
"38492","2008-10-12T02:12:04Z",2008,10,12,2,12,4,11.3396104239,124.121012036,1
"38493","2008-10-12T02:12:19Z",2008,10,12,2,12,19,11.339612687,124.121000972,1
"38494","2008-10-12T02:12:34Z",2008,10,12,2,12,34,11.3396037184,124.121009437,1
"38495","2008-10-12T02:12:49Z",2008,10,12,2,12,49,11.3395957556,124.120999379,1
"38496","2008-10-12T02:13:04Z",2008,10,12,2,13,4,11.339600198,124.120978592,1
"38497","2008-10-12T02:13:19Z",2008,10,12,2,13,19,11.3395945821,124.120967276,1
"38498","2008-10-12T02:13:34Z",2008,10,12,2,13,34,11.3395836856,124.120979682,1
"38499","2008-10-12T02:13:49Z",2008,10,12,2,13,49,11.3395897206,124.120991249,1
"38500","2008-10-12T02:14:04Z",2008,10,12,2,14,4,11.3396003656,124.120999295,1
"38501","2008-10-12T02:14:19Z",2008,10,12,2,14,19,11.3395970967,124.120998792,1
"38502","2008-10-12T02:14:34Z",2008,10,12,2,14,34,11.339592319,124.120996948,1
"38503","2008-10-12T02:14:49Z",2008,10,12,2,14,49,11.3396047242,124.120999463,1
"38504","2008-10-12T02:15:04Z",2008,10,12,2,15,4,11.3395980187,124.120996194,1
"38505","2008-10-12T02:15:19Z",2008,10,12,2,15,19,11.3395993598,124.120995775,1
"38506","2008-10-12T02:15:34Z",2008,10,12,2,15,34,11.3396210689,124.121003151,1
"38507","2008-10-12T02:15:49Z",2008,10,12,2,15,49,11.3396560214,124.121021256,1
"38508","2008-10-12T02:16:04Z",2008,10,12,2,16,4,11.3396991882,124.121043636,1
"38509","2008-10-12T02:16:19Z",2008,10,12,2,16,19,11.3398153614,124.121191576,1
"38510","2008-10-12T02:16:34Z",2008,10,12,2,16,34,11.3397712726,124.12142057,1
"38511","2008-10-12T02:16:49Z",2008,10,12,2,16,49,11.3396488968,124.121648977,1
"38512","2008-10-12T02:17:04Z",2008,10,12,2,17,4,11.3393992838,124.121832289,1
"38513","2008-10-12T02:17:10Z",2008,10,12,2,17,10,11.3392455596,124.12190102,1
"38514","2008-10-12T03:26:40Z",2008,10,12,3,26,40,11.2121193297,124.05091879,1
"38515","2008-10-12T03:26:55Z",2008,10,12,3,26,55,11.2116231211,124.050770262,1
"38516","2008-10-12T03:27:10Z",2008,10,12,3,27,10,11.211130349,124.05049785,1
"38517","2008-10-12T03:27:25Z",2008,10,12,3,27,25,11.2106293626,124.050231976,1
"38518","2008-10-12T03:27:40Z",2008,10,12,3,27,40,11.2101158872,124.049997535,1
"38519","2008-10-12T03:27:55Z",2008,10,12,3,27,55,11.2096091174,124.049753621,1
"38520","2008-10-12T03:28:10Z",2008,10,12,3,28,10,11.2090870924,124.049563687,1
"38521","2008-10-12T03:28:25Z",2008,10,12,3,28,25,11.2085601222,124.049415328,1
"38522","2008-10-12T03:28:40Z",2008,10,12,3,28,40,11.2080219202,124.04926504,1
"38523","2008-10-12T03:28:55Z",2008,10,12,3,28,55,11.2074800301,124.049151046,1
"38524","2008-10-12T03:29:10Z",2008,10,12,3,29,10,11.2069567479,124.049027832,1
"38525","2008-10-12T03:29:25Z",2008,10,12,3,29,25,11.206425922,124.048882993,1
"38526","2008-10-12T03:29:40Z",2008,10,12,3,29,40,11.2058769912,124.048841419,1
"38527","2008-10-12T03:29:55Z",2008,10,12,3,29,55,11.2053389568,124.048839994,1
"38528","2008-10-12T03:30:10Z",2008,10,12,3,30,10,11.2048151717,124.048885927,1
"38529","2008-10-12T03:30:25Z",2008,10,12,3,30,25,11.2043001875,124.048994556,1
"38530","2008-10-12T03:30:40Z",2008,10,12,3,30,40,11.2037859578,124.049132941,1
"38531","2008-10-12T03:30:55Z",2008,10,12,3,30,55,11.2032443192,124.04924375,1
"38532","2008-10-12T03:31:10Z",2008,10,12,3,31,10,11.2027061172,124.049294461,1
"38533","2008-10-12T03:31:25Z",2008,10,12,3,31,25,11.2021990959,124.04939102,1
"38534","2008-10-12T03:31:40Z",2008,10,12,3,31,40,11.2016915716,124.049529657,1
"38535","2008-10-12T03:31:55Z",2008,10,12,3,31,55,11.2011573929,124.049611799,1
"38536","2008-10-12T03:32:10Z",2008,10,12,3,32,10,11.2006222922,124.049699642,1
"38537","2008-10-12T03:32:25Z",2008,10,12,3,32,25,11.2000896223,124.049766948,1
"38538","2008-10-12T03:32:40Z",2008,10,12,3,32,40,11.1995549407,124.049789663,1
"38539","2008-10-12T03:32:55Z",2008,10,12,3,32,55,11.1990301497,124.049849594,1
"38540","2008-10-12T03:33:10Z",2008,10,12,3,33,10,11.1985180993,124.049899466,1
"38541","2008-10-12T03:33:25Z",2008,10,12,3,33,25,11.1979970802,124.049928719,1
"38542","2008-10-12T03:33:40Z",2008,10,12,3,33,40,11.1975243408,124.049965767,1
"38543","2008-10-12T03:33:55Z",2008,10,12,3,33,55,11.1972884741,124.050170789,1
"38544","2008-10-12T03:34:10Z",2008,10,12,3,34,10,11.1972423736,124.050335325,1
"38545","2008-10-12T03:34:25Z",2008,10,12,3,34,25,11.1972436309,124.050396681,1
"38546","2008-10-12T03:34:40Z",2008,10,12,3,34,40,11.1972268671,124.050394753,1
"38547","2008-10-12T03:34:55Z",2008,10,12,3,34,55,11.1972172279,124.050360052,1
"38548","2008-10-12T03:35:10Z",2008,10,12,3,35,10,11.1971997935,124.050316382,1
"38549","2008-10-12T03:35:25Z",2008,10,12,3,35,25,11.1971939262,124.05028319,1
"38550","2008-10-12T03:35:40Z",2008,10,12,3,35,40,11.1971922498,124.050275479,1
"38551","2008-10-12T03:35:55Z",2008,10,12,3,35,55,11.1971913278,124.050271036,1
"38552","2008-10-12T03:36:10Z",2008,10,12,3,36,10,11.1972023919,124.050276484,1
"38553","2008-10-12T03:36:25Z",2008,10,12,3,36,25,11.197204655,124.050279083,1
"38554","2008-10-12T03:36:40Z",2008,10,12,3,36,40,11.1972098518,124.050283777,1
"38555","2008-10-12T03:36:55Z",2008,10,12,3,36,55,11.1971994583,124.050277574,1
"38556","2008-10-12T03:37:10Z",2008,10,12,3,37,10,11.197201889,124.050277658,1
"38557","2008-10-12T03:37:25Z",2008,10,12,3,37,25,11.1971918307,124.050276987,1
"38558","2008-10-12T03:37:40Z",2008,10,12,3,37,40,11.1972015537,124.05028495,1
"38559","2008-10-12T03:37:55Z",2008,10,12,3,37,55,11.1971892323,124.050289392,1
"38560","2008-10-12T03:38:10Z",2008,10,12,3,38,10,11.1971857958,124.050284028,1
"38561","2008-10-12T03:38:25Z",2008,10,12,3,38,25,11.1971806828,124.050281933,1
"38562","2008-10-12T03:38:40Z",2008,10,12,3,38,40,11.1971735582,124.050273634,1
"38563","2008-10-12T03:38:55Z",2008,10,12,3,38,55,11.1971723847,124.050270785,1
"38564","2008-10-12T03:39:10Z",2008,10,12,3,39,10,11.197169954,124.050268522,1
"38565","2008-10-12T03:39:25Z",2008,10,12,3,39,25,11.1971669365,124.050265756,1
"38566","2008-10-12T03:39:40Z",2008,10,12,3,39,40,11.1971655954,124.050272796,1
"38567","2008-10-12T03:39:55Z",2008,10,12,3,39,55,11.1971583869,124.050294589,1
"38568","2008-10-12T03:40:10Z",2008,10,12,3,40,10,11.19716065,124.050299535,1
"38569","2008-10-12T03:40:25Z",2008,10,12,3,40,25,11.1971701216,124.050313868,1
"38570","2008-10-12T03:40:40Z",2008,10,12,3,40,40,11.1971783359,124.050318059,1
"38571","2008-10-12T03:40:55Z",2008,10,12,3,40,55,11.1972229276,124.05032929,1
"38572","2008-10-12T03:41:10Z",2008,10,12,3,41,10,11.1972350813,124.050336918,1
"38573","2008-10-12T03:41:25Z",2008,10,12,3,41,25,11.1972399428,124.050331889,1
"38574","2008-10-12T03:41:40Z",2008,10,12,3,41,40,11.1972397752,124.050325435,1
"38575","2008-10-12T03:41:55Z",2008,10,12,3,41,55,11.1972263642,124.050323423,1
"38576","2008-10-12T03:42:10Z",2008,10,12,3,42,10,11.1972157191,124.0503194,1
"38577","2008-10-12T03:42:25Z",2008,10,12,3,42,25,11.1972221732,124.050333649,1
"38578","2008-10-12T03:42:40Z",2008,10,12,3,42,40,11.1972451396,124.050345467,1
"38579","2008-10-12T03:42:55Z",2008,10,12,3,42,55,11.1972507555,124.050351586,1
"38580","2008-10-12T03:43:10Z",2008,10,12,3,43,10,11.1972575448,124.050368434,1
"38581","2008-10-12T03:43:25Z",2008,10,12,3,43,25,11.197262574,124.050402967,1
"38582","2008-10-12T03:43:40Z",2008,10,12,3,43,40,11.1972856242,124.050423587,1
"38583","2008-10-12T03:43:55Z",2008,10,12,3,43,55,11.1973200738,124.050450157,1
"38584","2008-10-12T03:44:10Z",2008,10,12,3,44,10,11.1973481532,124.05047874,1
"38585","2008-10-12T03:44:25Z",2008,10,12,3,44,25,11.1973701976,124.050507573,1
"38586","2008-10-12T03:44:40Z",2008,10,12,3,44,40,11.197380675,124.050539257,1
"38587","2008-10-12T03:44:55Z",2008,10,12,3,44,55,11.1973924935,124.050571276,1
"38588","2008-10-12T03:45:10Z",2008,10,12,3,45,10,11.1974170525,124.050586866,1
"38589","2008-10-12T03:45:25Z",2008,10,12,3,45,25,11.1974520888,124.050594578,1
"38590","2008-10-12T03:45:40Z",2008,10,12,3,45,40,11.1974855326,124.050614778,1
